frameIndex;frameTime;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12]
971;9.710000;1.795520e+01;-2.039186e+01;9.389066e+00;2.226873e+01;1.512078e+01;-1.411778e+01;-1.857775e+01;1.557716e+01;2.008870e+01;-6.989786e+00;6.898242e+00;-1.421285e+00
972;9.720000;1.750886e+01;-1.931497e+01;8.158566e+00;1.857153e+01;1.531114e+01;-1.337185e+01;-1.521017e+01;1.385021e+01;1.821928e+01;-6.574790e+00;8.933022e+00;-8.151570e-01
973;9.730000;1.566257e+01;-1.803926e+01;5.273499e+00;1.589744e+01;1.371743e+01;-1.266785e+01;-5.959759e+00;8.053748e+00;1.034961e+01;-7.833612e+00;6.086374e+00;-3.081350e+00
974;9.740000;7.114584e+00;-1.577993e+01;3.728772e+00;1.250192e+01;1.036355e+01;-1.435885e+01;-3.414892e+00;4.492638e+00;4.020813e+00;-4.948198e+00;3.533401e+00;-2.798672e+00
975;9.750000;-3.220418e+00;-1.285875e+01;2.323864e+00;8.577160e+00;4.985138e+00;-9.951744e+00;-3.146443e+00;3.723032e-01;1.753466e+00;-6.120518e+00;-7.615193e-01;-3.470341e-03
976;9.760000;-1.373748e+01;-7.683933e+00;-9.159514e-01;3.091921e+00;3.350295e+00;-3.319138e+00;-1.370460e+00;-6.254491e+00;-2.891754e+00;-4.504373e+00;-1.282056e+00;3.687310e+00
977;9.770000;-1.861993e+01;-3.940717e+00;-3.325061e+00;6.139365e-01;8.409038e-01;4.136246e-01;4.112697e+00;-7.420438e+00;-5.950614e+00;-2.677554e+00;2.862113e+00;4.009572e+00
978;9.780000;-2.009530e+01;-1.190534e+00;-1.181965e+00;3.203304e+00;-1.673965e-01;-1.432864e+00;4.626244e+00;-6.173941e+00;-6.445241e+00;3.619235e+00;6.443839e+00;4.739041e+00
979;9.790000;-1.802943e+01;4.611399e-01;2.269835e+00;5.426936e+00;-4.520914e+00;-5.767303e+00;5.229422e+00;-3.060558e+00;-4.095998e+00;4.417663e+00;5.862823e+00;3.581002e+00
980;9.800000;-1.524467e+01;-1.072464e+00;2.233188e+00;5.305233e+00;-9.197801e+00;-7.625566e+00;3.876598e+00;-4.542774e+00;1.315255e+00;6.974447e+00;2.946135e+00;1.024518e+00
981;9.810000;-1.171394e+01;-2.716231e+00;2.469209e+00;2.982397e+00;-1.115948e+01;-8.172449e+00;4.383809e+00;-5.209445e+00;5.421390e+00;9.427550e+00;9.860376e-01;-1.057523e+00
982;9.820000;-8.833748e+00;-6.912630e+00;3.874777e+00;4.334394e+00;-1.106380e+01;-6.214570e+00;2.300650e+00;-4.061195e+00;8.963995e+00;1.078024e+01;-6.878274e-01;-5.631935e-01
983;9.830000;-5.665099e+00;-1.156806e+01;5.283878e+00;7.438133e+00;-8.202683e+00;-3.638028e+00;2.025541e+00;-1.867285e+00;1.197188e+01;1.033942e+01;-2.179755e+00;2.591639e-01
984;9.840000;-2.589390e+00;-1.552064e+01;3.384804e+00;9.867272e+00;-6.531195e+00;-1.843949e+00;3.753741e+00;-6.232210e-01;1.253011e+01;8.366541e+00;-6.319621e+00;-2.085966e+00
985;9.850000;-3.405352e-02;-1.701545e+01;1.606301e+00;1.010914e+01;-4.789582e+00;-2.307549e+00;6.491638e+00;1.138227e-01;1.379343e+01;1.165095e+01;-4.879271e+00;-4.165510e+00
986;9.860000;2.308357e+00;-1.762616e+01;7.321485e-01;1.299828e+01;-4.306736e+00;-3.871707e+00;9.515463e+00;1.261142e+00;8.185051e+00;6.474851e+00;-7.707005e+00;-6.188082e+00
987;9.870000;2.869298e+00;-1.976182e+01;-6.815184e-01;1.807013e+01;-5.554311e+00;-9.919201e+00;8.236166e+00;3.248386e+00;8.081268e+00;5.366989e+00;-8.972794e+00;-5.333081e+00
988;9.880000;4.510507e+00;-2.107732e+01;-3.149605e+00;2.558125e+01;-2.299143e+00;-1.566413e+01;4.895254e+00;7.628997e+00;8.345149e+00;2.547982e+00;-1.096812e+01;-4.839535e+00
989;9.890000;6.107871e+00;-1.851859e+01;-4.791975e+00;2.857339e+01;3.543887e+00;-2.077056e+01;-1.583176e-01;1.039867e+01;1.283220e+01;5.106715e+00;-7.384836e+00;-1.259846e+00
990;9.900000;7.187414e+00;-1.952803e+01;-4.182025e+00;2.853234e+01;1.029660e+01;-1.772872e+01;2.075516e+00;1.475753e+01;1.465609e+01;5.385960e+00;-4.251664e+00;-5.631134e-01
991;9.910000;4.734592e+00;-2.100565e+01;1.349492e+00;2.184148e+01;1.275819e+01;-1.025729e+01;3.317152e+00;1.434313e+01;1.235587e+01;3.308524e+00;-5.768851e+00;-3.699321e+00
992;9.920000;1.026065e+00;-2.469431e+01;7.183760e+00;1.915967e+01;1.433548e+01;-3.528909e+00;3.203988e+00;1.693799e+01;1.124732e+01;6.569375e-01;-8.956293e+00;-8.460299e+00
993;9.930000;-6.319672e-02;-2.320304e+01;8.665943e+00;1.750840e+01;1.679254e+01;-1.928911e+00;-1.280349e+00;1.619798e+01;9.698918e+00;-2.317819e+00;-8.100171e+00;-9.763822e+00
994;9.940000;1.198237e+00;-2.143422e+01;6.075673e+00;1.596433e+01;1.395583e+01;-3.483500e+00;-2.010248e+00;1.290433e+01;8.284435e+00;-4.637997e+00;-3.761894e+00;-7.885973e+00
995;9.950000;4.293008e+00;-1.925823e+01;1.473933e+00;1.271252e+01;7.739360e+00;-4.358330e+00;-4.252622e-01;9.907187e+00;1.005784e+01;-2.990022e+00;3.989115e-01;-3.828546e+00
996;9.960000;5.862613e+00;-1.819524e+01;1.932331e+00;8.215116e+00;2.041059e+00;-3.164005e+00;2.361517e+00;7.043094e+00;1.229967e+01;-1.350025e+00;2.843450e+00;-1.152290e+00
997;9.970000;8.951415e+00;-1.943312e+01;6.880078e-01;7.320413e+00;1.495493e+00;-4.808486e+00;1.599898e+00;1.350578e+01;2.084560e+01;1.863885e+00;5.200132e+00;1.907984e+00
998;9.980000;1.139544e+01;-2.139369e+01;7.637948e-01;7.148283e+00;2.969730e+00;-7.644745e+00;3.289779e+00;1.205655e+01;2.151548e+01;5.124618e-02;4.687963e+00;1.570590e+00
999;9.990000;1.310408e+01;-2.322487e+01;1.701672e-01;9.956860e+00;4.970863e+00;-5.910527e+00;4.183289e-01;1.380722e+01;1.939772e+01;-5.851486e-01;3.981199e+00;1.605296e+00
1000;10.000000;1.370517e+01;-2.343868e+01;1.835040e-01;1.338996e+01;6.891473e+00;-1.756816e+00;2.053739e+00;1.373876e+01;1.492312e+01;-1.922852e+00;1.753070e+00;6.113593e-01
1001;10.010000;1.277422e+01;-2.393550e+01;-5.579166e-01;1.580552e+01;7.309695e+00;-9.473043e-01;4.452981e+00;1.699237e+01;1.215655e+01;5.508147e-01;5.149791e+00;1.842177e-01
1002;10.020000;1.088491e+01;-2.437139e+01;-2.805888e+00;1.597607e+01;1.223298e+01;-8.491793e+00;8.168300e+00;2.081129e+01;1.198712e+01;5.414408e+00;6.243145e+00;-3.636414e+00
1003;10.030000;8.577714e+00;-2.576021e+01;-2.784255e+00;1.514544e+01;1.530295e+01;-1.541807e+01;7.646198e+00;2.411643e+01;9.923182e+00;9.604324e+00;9.463840e+00;-5.647012e+00
1004;10.040000;7.095765e+00;-2.711492e+01;-1.711714e+00;1.297930e+01;1.979981e+01;-1.672793e+01;1.091815e+01;2.652606e+01;1.327998e+01;9.603471e+00;1.305260e+01;-4.723661e+00
1005;10.050000;6.960158e+00;-2.884521e+01;-2.825927e+00;1.388096e+01;1.947378e+01;-1.688001e+01;1.456597e+01;2.649907e+01;1.534932e+01;2.999774e+00;1.677889e+01;-2.594623e+00
1006;10.060000;6.447442e+00;-3.142400e+01;-4.849425e+00;1.728019e+01;1.974122e+01;-1.789621e+01;1.911381e+01;2.694264e+01;2.018599e+01;-3.523911e+00;2.068010e+01;1.969797e-01
1007;10.070000;6.914271e+00;-3.305262e+01;-4.621990e+00;2.206769e+01;2.063547e+01;-1.891088e+01;1.177566e+01;2.903824e+01;2.092373e+01;-4.690502e+00;1.989944e+01;3.720472e-01
1008;10.080000;6.820683e+00;-3.390014e+01;-3.865216e+00;2.191467e+01;1.975720e+01;-1.699592e+01;7.343715e+00;2.956563e+01;2.170471e+01;-2.218316e+00;1.669688e+01;2.524908e+00
1009;10.090000;6.982597e+00;-3.355050e+01;-3.988539e+00;2.004474e+01;2.107038e+01;-1.192699e+01;5.997025e+00;2.735828e+01;2.120398e+01;-2.509107e-01;1.080655e+01;3.207770e+00
1010;10.100000;-2.203837e+00;-2.123909e+01;-3.576135e+00;1.796220e+01;2.546020e+01;-9.043433e+00;2.710561e+00;2.226365e+01;1.660758e+01;-5.899376e+00;1.097788e-01;1.395860e-01
1011;10.110000;-9.726314e+00;-6.528656e+00;8.479741e-01;1.556735e+01;2.912810e+01;-4.358561e+00;-1.571967e+00;1.691071e+01;1.555888e+01;-4.676096e+00;-4.947508e+00;-2.992385e+00
1012;10.120000;-1.301245e+01;4.631245e+00;6.467382e+00;1.439494e+01;2.467350e+01;-3.306238e+00;-4.547483e+00;8.539508e+00;7.632043e+00;-2.931117e+00;-9.182170e+00;-4.238227e+00
1013;10.130000;-7.951665e+00;1.577893e+00;8.634638e+00;9.613804e+00;1.787439e+01;3.356864e+00;-3.560306e-01;2.054317e+00;5.256851e+00;4.420056e+00;-2.803073e+00;5.563525e-01
1014;10.140000;-4.201812e+00;-4.426303e+00;5.268273e+00;7.950731e+00;9.751871e+00;1.035235e+01;5.926141e+00;1.441570e+00;6.250090e+00;6.473717e+00;2.825472e+00;3.297315e+00
1015;10.150000;-4.920939e+00;-9.118184e+00;1.158482e+00;3.949717e+00;7.325936e+00;1.479491e+01;7.063781e+00;4.333155e+00;1.246198e+01;1.104727e+01;1.150655e+01;4.584829e+00
1016;10.160000;-5.502954e+00;-1.267453e+01;-6.418335e-01;3.103440e+00;1.792325e+00;1.557792e+01;1.021508e+01;1.014361e+01;1.781907e+01;1.425409e+01;1.605966e+01;3.542443e+00
1017;10.170000;-4.143494e+00;-1.534859e+01;1.795673e+00;1.899582e+00;-5.182562e-01;1.608706e+01;1.085562e+01;8.822502e+00;1.750122e+01;1.441597e+01;1.610751e+01;2.176293e+00
1018;10.180000;-1.598689e+00;-1.627293e+01;4.550383e+00;2.741785e+00;-4.944044e+00;1.851470e+01;9.988756e+00;6.490060e+00;1.707993e+01;9.837350e+00;1.368640e+01;2.593260e-01
1019;10.190000;4.038601e-01;-1.826380e+01;5.240436e+00;2.469948e+00;-6.815327e+00;1.764054e+01;5.616032e+00;2.310012e+00;1.575093e+01;6.738802e+00;1.239628e+01;-2.952124e+00
1020;10.200000;2.455051e-01;-2.148965e+01;4.772793e+00;1.529229e+00;-7.559328e+00;1.446991e+01;1.794207e+00;2.531300e+00;1.485714e+01;7.146899e+00;1.248360e+01;-5.739132e+00
1021;10.210000;-1.065438e-01;-2.411546e+01;4.583136e+00;-2.098228e-01;-6.716161e+00;1.236752e+01;1.585523e+00;3.267871e+00;1.585697e+01;9.732466e+00;1.531540e+01;-6.348959e+00
1022;10.220000;8.085518e-01;-2.532136e+01;3.636466e+00;2.124355e+00;-6.740716e+00;1.119134e+01;6.151774e+00;8.233458e+00;2.040473e+01;1.062608e+01;1.295195e+01;-4.277743e+00
1023;10.230000;1.440374e+00;-2.684234e+01;3.551998e+00;4.950632e+00;-7.608632e+00;7.511481e+00;6.352631e+00;1.046082e+01;2.280385e+01;9.422396e+00;1.222970e+01;-1.891396e+00
1024;10.240000;2.263812e+00;-2.726826e+01;4.163773e+00;5.178847e+00;-4.438822e+00;6.719984e+00;6.010705e+00;1.216655e+01;2.275218e+01;1.037829e+01;1.074092e+01;-1.673316e+00
1025;10.250000;2.222433e+00;-2.689062e+01;5.722195e+00;1.792744e+00;-2.457821e+00;6.572703e+00;5.038338e+00;1.369304e+01;2.307735e+01;1.107355e+01;7.543929e+00;-4.276903e+00
1026;10.260000;3.105159e+00;-2.673349e+01;6.178711e+00;-1.289545e+00;-4.089367e-01;8.242393e+00;6.549808e+00;1.456843e+01;2.459610e+01;1.435226e+01;8.621013e+00;-2.457269e+00
1027;10.270000;2.629395e+00;-2.832840e+01;4.149651e+00;-3.601933e+00;-1.986829e+00;6.398699e+00;7.611245e+00;1.625067e+01;2.882217e+01;1.541285e+01;9.010757e+00;-1.460531e+00
1028;10.280000;1.442862e+00;-2.883036e+01;3.833307e+00;-3.181508e+00;-2.652295e+00;6.288309e+00;7.320899e+00;1.341475e+01;2.557616e+01;1.849223e+01;1.361890e+01;4.391932e+00
1029;10.290000;-1.608481e+00;-2.695795e+01;2.457343e+00;-4.481275e+00;-3.108993e+00;3.902804e+00;4.321345e+00;1.307048e+01;2.000638e+01;1.768482e+01;1.181388e+01;2.329902e+00
1030;10.300000;-2.650414e+00;-2.296196e+01;3.256502e-01;-4.337605e+00;2.265170e+00;1.828152e+00;-1.705586e+00;1.518407e+01;1.240429e+01;1.555434e+01;8.185338e+00;-1.219540e+00
1031;10.310000;-2.777666e+00;-2.165542e+01;-3.625774e+00;-3.519624e+00;9.489347e+00;-2.035472e+00;-9.069270e+00;1.446924e+01;6.846179e+00;9.223421e+00;5.086691e+00;-1.022754e+01
1032;10.320000;-1.516207e+00;-2.264237e+01;-7.355526e+00;-1.807347e+00;1.421119e+01;-3.929849e+00;-1.284332e+01;1.446820e+01;6.585663e+00;7.370473e+00;5.357429e+00;-1.225014e+01
1033;10.330000;-6.523806e-01;-2.414586e+01;-8.341166e+00;6.405612e-01;1.823352e+01;-2.051501e+00;-1.168111e+01;1.180346e+01;8.576218e+00;5.819737e+00;7.352808e+00;-1.003784e+01
1034;10.340000;-7.344266e-01;-2.536312e+01;-9.027360e+00;-4.246702e-01;1.669256e+01;-3.382746e+00;-9.650012e+00;1.651630e+01;1.036988e+01;9.859641e+00;1.074456e+01;-6.226099e+00
1035;10.350000;-9.776825e-01;-2.741363e+01;-9.261895e+00;-2.993097e+00;1.508568e+01;-6.087514e+00;-7.912990e+00;1.860091e+01;9.779175e+00;9.246507e+00;1.143426e+01;-4.568712e+00
1036;10.360000;-2.669802e+00;-3.009597e+01;-1.073652e+01;-2.825528e+00;1.535813e+01;-9.772246e+00;-5.440589e+00;2.389889e+01;1.011347e+01;1.296110e+01;1.161757e+01;-4.790627e+00
1037;10.370000;-2.694012e+00;-3.060522e+01;-1.151282e+01;-4.745706e+00;1.499334e+01;-1.009855e+01;-9.670783e-01;2.461985e+01;1.533553e+01;1.109957e+01;1.148167e+01;-4.509356e+00
1038;10.380000;-1.826467e+00;-2.998219e+01;-9.613192e+00;-2.605923e+00;1.621298e+01;-9.110793e+00;2.359436e+00;2.830503e+01;1.965837e+01;1.134051e+01;1.534235e+01;-3.980293e+00
1039;10.390000;-1.116799e+00;-2.989890e+01;-6.965850e+00;-3.243089e+00;9.501674e+00;-1.164639e+01;2.399915e+00;3.012957e+01;2.065227e+01;6.115646e+00;1.660295e+01;-3.965281e+00
1040;10.400000;-1.079518e+00;-2.947468e+01;-6.040242e+00;-3.075249e+00;8.781573e+00;-9.156408e+00;2.496656e+00;3.246812e+01;2.061189e+01;4.691048e+00;1.679068e+01;-3.905029e+00
1041;10.410000;-1.732623e+00;-2.894451e+01;-7.627553e+00;-5.590452e+00;7.967843e+00;-5.490282e+00;2.356286e+00;3.380827e+01;2.564441e+01;5.639759e+00;1.242471e+01;-4.496651e+00
1042;10.420000;-1.180558e+00;-2.811353e+01;-8.906509e+00;-6.527202e+00;9.161110e+00;-1.532726e+00;2.070362e+00;3.242598e+01;2.801392e+01;5.823344e+00;1.124121e+01;-2.659090e+00
1043;10.430000;-2.881529e-01;-2.762885e+01;-9.641257e+00;-6.893645e+00;8.037574e+00;-3.039818e+00;-6.454372e-01;3.528716e+01;3.390894e+01;6.792604e+00;9.717378e+00;2.860526e-02
1044;10.440000;3.995712e-01;-2.685891e+01;-9.776959e+00;-7.360238e+00;6.714769e+00;-5.494001e+00;-2.098150e+00;3.371334e+01;3.235894e+01;7.783896e+00;1.347552e+01;3.019204e+00
1045;10.450000;-8.134270e-02;-2.773152e+01;-1.122188e+01;-9.382024e+00;3.996546e+00;-7.400998e+00;1.448666e+00;3.524376e+01;3.347536e+01;1.284527e+01;1.667480e+01;5.773138e+00
1046;10.460000;-7.250643e-01;-2.421290e+01;-1.135364e+01;-7.936043e+00;-3.549879e-01;-8.629821e+00;-1.252122e+00;2.389596e+01;2.156333e+01;1.055127e+01;1.651638e+01;3.654862e+00
1047;10.470000;-5.039365e+00;-1.666880e+01;-1.220758e+01;-7.279934e+00;-5.831355e+00;-8.993488e+00;-6.579400e+00;9.374008e+00;9.542919e+00;-4.562594e-01;3.595282e+00;-2.912713e+00
1048;10.480000;-1.074658e+01;-9.882165e+00;-1.181699e+01;-4.864409e+00;-8.173210e+00;-1.122700e+01;-1.389331e+01;-6.813440e+00;-2.297488e-01;-9.575034e+00;-7.489507e+00;-8.742120e+00
1049;10.490000;-1.895080e+01;-9.833533e+00;-1.013234e+01;-5.295839e+00;-8.623990e+00;-1.373816e+01;-1.405927e+01;-1.228032e+01;-9.103878e-01;-1.128578e+01;-1.213238e+01;-6.953478e+00
1050;10.500000;-2.274290e+01;-1.485118e+01;-9.144943e+00;-5.244915e+00;-7.266940e+00;-1.287074e+01;-1.059261e+01;-7.687328e+00;5.838281e+00;-1.744913e+00;-4.989109e+00;7.163813e-01
1051;10.510000;-2.345907e+01;-1.788111e+01;-8.500040e+00;-5.759697e+00;-8.029601e+00;-1.032970e+01;-9.032400e+00;-2.408021e+00;1.128610e+01;4.072634e+00;2.048927e+00;6.377784e+00
1052;10.520000;-2.187521e+01;-2.070868e+01;-1.238575e+01;-5.141101e+00;-7.037148e+00;-7.506334e+00;-8.085777e+00;1.657149e+00;1.201764e+01;5.541880e+00;7.190707e+00;8.301035e+00
1053;10.530000;-1.909262e+01;-2.219918e+01;-1.407230e+01;-3.112314e+00;-5.998738e+00;-1.004100e+01;-5.806358e+00;3.171738e+00;1.211096e+01;6.259057e+00;1.028236e+01;9.165698e+00
1054;10.540000;-1.658772e+01;-2.391401e+01;-1.398894e+01;-3.029279e+00;-3.817220e+00;-1.274165e+01;-3.332457e+00;6.311821e+00;9.219785e+00;6.922318e+00;1.386510e+01;1.113640e+01
1055;10.550000;-1.347058e+01;-2.492961e+01;-1.031375e+01;-2.405184e+00;8.222392e-01;-1.664368e+01;-2.268408e+00;9.032239e+00;1.108140e+01;1.160857e+01;1.485765e+01;1.202660e+01
1056;10.560000;-1.257404e+01;-2.679790e+01;-9.064388e+00;-5.122108e+00;4.816640e+00;-1.753469e+01;-4.399882e+00;1.300410e+01;9.992712e+00;1.082613e+01;1.326755e+01;9.703637e+00
1057;10.570000;-1.192949e+01;-2.801235e+01;-8.345234e+00;-6.692387e+00;8.427072e+00;-1.852621e+01;-4.063063e+00;1.721280e+01;1.073767e+01;9.762615e+00;9.103868e+00;5.518106e+00
1058;10.580000;-1.140242e+01;-2.943837e+01;-8.542884e+00;-6.399478e+00;1.033989e+01;-1.510119e+01;-2.927762e+00;2.241261e+01;1.024537e+01;4.935621e+00;4.060353e+00;1.585492e+00
1059;10.590000;-1.059583e+01;-3.089454e+01;-8.172820e+00;-7.111853e+00;1.042772e+01;-1.468740e+01;-4.716895e+00;2.480982e+01;1.016357e+01;-7.540335e-01;9.507985e-01;5.807526e-01
1060;10.600000;-9.720026e+00;-2.978450e+01;-7.774123e+00;-5.586172e+00;1.102906e+01;-1.525082e+01;-8.630463e+00;2.352102e+01;9.185360e+00;-2.586397e+00;-6.900201e-01;-1.885261e+00
1061;10.610000;-9.179725e+00;-2.916117e+01;-9.336575e+00;-5.661241e+00;7.981712e+00;-1.801323e+01;-1.036860e+01;2.020740e+01;8.900892e+00;-2.541122e+00;8.252499e-01;-1.999049e+00
1062;10.620000;-7.012591e+00;-2.387298e+01;-8.540199e+00;-4.649020e+00;1.008626e+01;-1.363856e+01;-8.828676e+00;1.674606e+01;1.359094e+01;4.204763e+00;3.394061e+00;-1.100731e+00
1063;10.630000;-4.834219e+00;-1.966988e+01;-9.846786e+00;-1.655489e+00;1.226096e+01;-7.486641e+00;-9.057226e+00;9.986214e+00;2.271616e+01;8.442262e+00;-2.442517e-01;1.417884e+00
1064;10.640000;-4.515424e+00;-1.892520e+01;-6.368997e+00;8.835125e-02;1.489951e+01;-1.826975e+00;-7.639123e+00;7.476831e+00;2.806774e+01;1.468038e+01;-2.614787e+00;3.704726e+00
1065;10.650000;-4.386642e+00;-1.959276e+01;-1.316921e+00;2.177501e+00;1.145575e+01;-3.451515e+00;-1.129697e+01;6.084284e+00;2.258192e+01;1.328991e+01;-4.436117e+00;3.817952e+00
1066;10.660000;-4.210581e+00;-2.223971e+01;-3.749543e-01;-2.521326e+00;7.011994e+00;-8.658246e+00;-1.277878e+01;6.954782e+00;1.554049e+01;7.896727e+00;-4.794626e+00;1.764789e+00
1067;10.670000;-1.796164e+00;-2.027924e+01;-6.064038e+00;-5.998495e+00;6.487708e+00;-1.524950e+01;-1.908290e+01;7.729388e+00;1.442788e+01;4.617564e+00;-7.718503e+00;-9.284557e-01
1068;10.680000;-2.812684e-01;-2.154263e+01;-1.334867e+01;-6.681371e+00;1.176222e+01;-1.715307e+01;-2.228218e+01;7.779932e+00;2.120215e+01;4.352612e+00;-1.058977e+01;-3.546247e+00
1069;10.690000;1.811213e+00;-2.169800e+01;-1.548676e+01;-8.838548e+00;1.652594e+01;-1.151555e+01;-2.619571e+01;1.307347e+01;2.623130e+01;5.190380e+00;-8.580961e+00;-3.707773e+00
1070;10.700000;4.052460e+00;-2.363148e+01;-1.500704e+01;-1.069959e+01;2.026172e+01;-3.826989e+00;-2.886753e+01;1.529842e+01;2.888425e+01;7.722001e-01;-8.045879e+00;-3.103508e+00
1071;10.710000;6.377709e+00;-2.485146e+01;-1.638130e+01;-1.157753e+01;2.118967e+01;-1.108446e+00;-3.140209e+01;1.838103e+01;3.018199e+01;-1.844196e+00;-9.616152e+00;-2.749522e+00
1072;10.720000;7.224814e+00;-2.633866e+01;-1.758019e+01;-7.375117e+00;2.126283e+01;-2.261238e+00;-3.215494e+01;1.461810e+01;3.187422e+01;-2.606678e+00;-1.077002e+01;-1.368701e+00
1073;10.730000;7.118574e+00;-2.723632e+01;-2.060915e+01;-5.010298e+00;1.999693e+01;-6.885285e+00;-3.270147e+01;1.076152e+01;2.914258e+01;-3.898707e+00;-1.605217e+01;-1.447246e+00
1074;10.740000;6.815515e+00;-2.837799e+01;-2.080178e+01;-2.330214e+00;2.030885e+01;-8.684535e+00;-3.129797e+01;8.853016e+00;2.750985e+01;-1.213123e+01;-1.469596e+01;1.123943e+00
1075;10.750000;6.174481e+00;-3.135910e+01;-1.884799e+01;3.915185e-02;1.965638e+01;-1.747091e+01;-2.527307e+01;1.637231e+01;2.404937e+01;-1.796799e+01;-1.195191e+01;6.652631e-01
1076;10.760000;5.735309e+00;-3.257114e+01;-1.524286e+01;-5.490155e-01;1.736829e+01;-2.087182e+01;-1.489020e+01;1.954633e+01;2.419401e+01;-1.868082e+01;-2.089139e+00;4.501353e+00
1077;10.770000;5.003061e+00;-3.210240e+01;-1.328186e+01;-3.759938e+00;1.302166e+01;-2.516966e+01;-6.048056e+00;1.650922e+01;2.385108e+01;-1.353045e+01;2.651778e+00;8.160570e+00
1078;10.780000;5.192974e+00;-2.964506e+01;-1.486405e+01;-1.032214e+01;1.279238e+01;-2.373902e+01;-4.552093e+00;6.382670e+00;2.574449e+01;-9.033709e+00;1.219170e+00;1.151725e+01
1079;10.790000;5.373656e+00;-2.968177e+01;-1.506865e+01;-9.341359e+00;1.194739e+01;-2.452499e+01;-1.001798e+01;8.041784e+00;2.610155e+01;-7.785598e+00;7.512079e-01;1.038585e+01
1080;10.800000;3.258782e+00;-3.294217e+01;-1.456582e+01;-8.227887e+00;1.419996e+01;-2.222705e+01;-1.274321e+01;1.244306e+01;2.803365e+01;-6.684779e+00;3.987618e+00;1.121217e+01
1081;10.810000;1.414794e+00;-3.566183e+01;-1.338993e+01;-1.795242e+00;1.341012e+01;-1.771798e+01;-1.230654e+01;1.717068e+01;2.709438e+01;-1.040724e+01;7.738211e+00;1.400744e+01
1082;10.820000;-6.252831e-01;-3.565363e+01;-1.212773e+01;-7.825341e-01;1.400432e+01;-1.657322e+01;-9.017791e+00;1.464676e+01;2.726345e+01;-8.062109e+00;1.011197e+01;1.896410e+01
1083;10.830000;-6.146093e-02;-3.085507e+01;-1.072821e+01;4.244095e+00;1.321006e+01;-1.588407e+01;-2.884040e+00;1.237942e+01;1.625703e+01;-1.119958e+01;1.099377e+01;1.761931e+01
1084;10.840000;5.794003e-01;-2.561059e+01;-7.935709e+00;9.179273e+00;1.602128e+01;-1.144769e+01;5.503252e-01;8.142206e+00;7.971334e+00;-5.210245e+00;1.286337e+01;1.318394e+01
1085;10.850000;1.177789e+00;-2.181132e+01;-1.280510e+00;1.825535e+01;1.656419e+01;-4.148936e+00;7.386028e+00;3.364895e+00;1.920790e+00;-2.109221e+00;1.398557e+01;9.076794e+00
1086;10.860000;2.109606e+00;-1.988078e+01;5.182243e+00;2.019468e+01;1.504382e+01;-2.956335e+00;5.694551e+00;-7.959140e-01;4.686430e+00;5.836679e+00;1.070116e+01;5.673858e+00
1087;10.870000;2.630764e+00;-1.903046e+01;1.096022e+01;1.956806e+01;1.021344e+01;-6.037975e+00;4.601340e+00;8.282759e-01;1.064605e+01;6.985447e+00;6.515744e+00;6.236880e+00
1088;10.880000;3.525991e+00;-1.744534e+01;1.153063e+01;1.581290e+01;8.136719e+00;-1.067461e+01;1.210513e+00;2.576710e+00;1.299271e+01;4.434819e+00;1.318513e+00;4.487514e+00
1089;10.890000;3.737523e+00;-1.727059e+01;1.155112e+01;1.546042e+01;9.648944e+00;-9.618071e+00;2.891190e+00;5.154220e+00;1.310951e+01;4.245837e-01;-2.700002e+00;6.149959e+00
1090;10.900000;4.612084e+00;-1.853273e+01;1.241384e+01;1.560205e+01;1.080074e+01;-1.036383e+01;2.830831e-01;4.462855e+00;1.163308e+01;-2.549304e+00;-3.507450e+00;5.045773e+00
1091;10.910000;5.116180e+00;-2.064561e+01;1.325975e+01;1.539155e+01;1.368195e+01;-1.017173e+01;-2.265924e+00;5.788738e+00;1.194321e+01;-3.064387e+00;-7.181446e-03;7.686190e+00
1092;10.920000;6.015706e+00;-2.130580e+01;1.482781e+01;1.527496e+01;1.366616e+01;-1.182847e+01;-6.862185e+00;4.218216e+00;1.205377e+01;-3.236449e+00;5.161058e+00;7.101137e+00
1093;10.930000;5.896316e+00;-2.103113e+01;1.477500e+01;1.288074e+01;1.437164e+01;-7.967776e+00;-2.773756e+00;2.919963e+00;8.610412e+00;-3.037638e+00;9.608632e+00;9.415233e+00
1094;10.940000;6.234576e+00;-1.944066e+01;1.493643e+01;1.256270e+01;1.186552e+01;-6.349143e+00;-2.206974e-01;2.154027e-01;6.433380e+00;-2.418744e+00;9.980560e+00;7.167899e+00
1095;10.950000;7.054910e+00;-1.980802e+01;1.318433e+01;1.281124e+01;9.753461e+00;-5.832824e+00;2.300227e+00;1.798852e+00;5.972667e+00;-1.576674e+00;7.871223e+00;9.402036e+00
1096;10.960000;7.517367e+00;-1.875176e+01;1.368276e+01;1.375741e+01;8.860332e+00;-8.133949e+00;2.189378e+00;2.689614e+00;7.886058e+00;-2.397563e-01;5.599897e+00;1.021657e+01
